arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
21328139,75016947,1,14-72-AR,2014-05-21 00:00:00,2,N,16,5,21,M,1,2,N,,,,,
21336602,75038452,1,14-68-AR,2014-10-07 00:00:00,2,N,16,5,20,M,1,2,N,,,,,
21335518,75035840,1,15-5816-AR,2014-12-31 00:00:00,2,N,16,5,15,M,1,2,R,R,,,,
21333440,75029878,1,14-33304-AR,2014-08-03 00:00:00,2,N,16,5,15,M,1,2,R,H,,,,
21333414,75029073,1,14-31455-A-A,2014-07-22 00:00:00,2,N,16,5,15,M,1,2,R,H,,,,
21332352,75027308,1,14-24516-AR,2014-06-11 00:00:00,2,N,16,5,25,F,1,2,R,,,,,
21328136,75016933,1,14-65-AR,2014-05-09 00:00:00,2,N,16,5,39,M,1,2,N,,,,,
21328131,75016914,2,14-7-AR,2014-01-11 00:00:00,2,N,16,5,19,F,1,2,R,,,,,
21332282,75026440,1,14-24566-AR,2014-06-11 00:00:00,2,N,16,5,16,F,1,2,N,R,,,,
21325929,75009205,1,15-6699-AR,2015-01-31 00:00:00,2,N,16,5,21,F,1,2,R,,,,,
22022919,77067997,1,14-599-AR,2014-10-07 00:00:00,3,N,2,5,51,M,1,2,N,,,,,
22023981,77070722,2,14-252-AR,2014-05-06 00:00:00,3,N,2,5,33,F,1,2,N,,,,,
22023980,77070722,1,14-251-AR,2014-05-06 00:00:00,3,N,2,5,33,M,1,2,N,,,,,
22022883,77067876,1,14-49-AR,2014-01-27 00:00:00,3,N,2,5,35,M,1,2,N,,,,,
22022862,77067003,2,14-470-AR,2014-07-30 00:00:00,3,N,2,5,21,M,1,2,N,,,,,
22022861,77067003,1,14-471-AR,2014-07-30 00:00:00,3,N,2,5,28,M,1,2,N,,,,,
22022842,77066945,1,14-488-AR,2014-08-09 00:00:00,3,N,2,5,24,M,1,2,N,,,,,
22020734,77065070,1,1400-283-AR,2014-10-06 00:00:00,3,N,2,5,47,M,1,2,N,,,,,
22020713,77064183,1,1400-292-AR,2014-10-17 00:00:00,3,N,2,5,53,M,1,2,N,,,,,
22017536,77054685,2,15-388-AR,2015-04-11 00:00:00,3,N,2,5,37,F,1,2,N,,,,,
22017535,77054685,1,15-387-AR,2015-04-11 00:00:00,3,N,2,5,32,F,1,2,N,,,,,
22016441,77050114,2,14-668-AR,2014-07-05 00:00:00,3,N,2,5,18,F,1,2,R,,,,,
22016440,77050114,1,14-667-AR,2014-07-05 00:00:00,3,N,2,5,18,F,1,2,N,,,,,
22022839,77066935,1,14-490-AR,2014-08-11 00:00:00,3,N,2,5,20,F,1,2,N,,,,,
22020658,77064083,1,14-9773-AR,2015-01-31 00:00:00,3,N,2,5,22,M,1,2,R,,,,,
22020646,77064068,1,14-9540-AR,2015-03-06 00:00:00,3,N,2,5,27,F,1,2,N,,,,,
22020638,77063242,1,14-9350-AR,2015-05-19 00:00:00,3,N,2,5,30,M,1,2,N,,,,,
22019587,77062260,1,14-5937-AR,2014-08-18 00:00:00,3,N,2,5,24,M,1,2,N,,,,,
22019580,77062254,1,14-5798-AR,2014-09-20 00:00:00,3,N,2,5,24,M,1,2,N,,,,,
22019579,77062253,1,14-5797-AR,2015-01-27 00:00:00,3,N,2,5,22,M,1,2,N,,,,,
22019563,77062226,1,14-5369-AR,2014-09-10 00:00:00,3,N,2,5,28,F,1,2,N,,,,,
22017476,77053656,1,14-214-AR,2014-02-28 00:00:00,3,N,2,5,59,M,1,2,N,,,,,
22017436,77051995,1,14-214-AR,2014-03-04 00:00:00,3,N,2,5,59,M,1,2,N,,,,,
22016372,77048134,1,14-440-AR,2014-05-26 00:00:00,3,N,2,5,21,M,1,2,N,,,,,
22020589,77063174,1,14-794-AR,2014-05-19 00:00:00,3,N,2,5,21,F,1,2,R,,,,,
22020577,77063158,1,14-7641-AR,2014-12-06 00:00:00,3,N,2,5,27,M,1,2,N,,,,,
22020565,77063137,1,14-7246-AR,2015-01-26 00:00:00,3,N,2,5,23,F,1,2,N,,,,,
22019543,77062181,2,14-4468-A-AR,2014-09-09 00:00:00,3,N,2,5,41,M,1,2,N,,,,,
22019542,77062181,1,14-4468-AR,2014-06-11 00:00:00,3,N,2,5,28,F,1,2,N,,,,,
22019532,77062167,1,14-4309-AR,2015-04-17 00:00:00,3,N,2,5,30,M,1,2,N,,,,,
22019527,77062159,2,14-4195-A-AR,2014-10-27 00:00:00,3,N,2,5,30,F,1,2,N,,,,,
22019526,77062159,1,14-4195-AR,2014-10-24 00:00:00,3,N,2,5,30,M,1,2,N,,,,,
22019517,77061331,1,14-3886-AR,2014-06-14 00:00:00,3,N,2,5,50,M,1,2,N,,,,,
22019506,77061312,1,14-3531-AR,2014-09-09 00:00:00,3,N,2,5,41,M,1,2,N,,,,,
22019483,77061276,2,14-2912-B-AR,2014-09-15 00:00:00,3,N,2,5,23,M,1,2,N,,,,,
22019445,77061210,1,14-1393-AR,2014-05-06 00:00:00,3,N,2,5,25,M,1,2,N,,,,,
22019443,77061207,1,14-1338-AR,2014-04-21 00:00:00,3,N,2,5,42,F,1,2,N,,,,,
22016275,77046176,1,14-485-AR,2014-11-16 00:00:00,3,N,2,5,37,F,1,2,N,,,,,
22015174,77043307,1,15-29-AR,2015-08-25 00:00:00,3,N,2,5,48,M,1,2,N,,,,,
22015173,77043304,1,15-28-AR,2015-08-25 00:00:00,3,N,2,5,48,M,1,2,N,,,,,
22018334,77056483,1,15-241-AR,2015-01-31 00:00:00,3,N,2,5,30,F,1,2,N,,,,,
22014039,77037685,1,14-186-AR,2014-11-14 00:00:00,3,N,2,5,27,M,1,2,R,,,,,
22014027,77037601,1,14-154-AR,2014-09-22 00:00:00,3,N,2,5,39,M,1,2,N,,,,,
22036312,77106929,1,14-634-AR,2014-10-16 00:00:00,3,N,2,5,28,M,1,2,R,,,,,
22035252,77105010,1,14-585-AR,2014-09-25 00:00:00,3,N,2,5,30,M,1,2,R,,,,,
22035250,77105006,1,14-290-AR,2014-05-08 00:00:00,3,N,2,5,21,M,1,2,R,,,,,
22035238,77104975,2,14-259-AR,2014-04-25 00:00:00,3,N,2,5,20,M,1,2,R,,,,,
22035237,77104975,1,14-258-AR,2014-04-25 00:00:00,3,N,2,5,19,M,1,2,R,,,,,
22035206,77104074,1,14-50681,2014-09-16 00:00:00,3,N,2,5,28,F,1,2,N,,,,,
22033098,77100384,1,14-88-AR,2014-04-08 00:00:00,3,N,2,5,19,M,1,2,N,,,,,
22034096,77101352,1,14-48-AR,2014-02-21 00:00:00,3,N,2,5,19,M,1,2,N,,,,,
22031868,77095569,1,14-1714-AR,2014-12-11 00:00:00,3,N,2,5,71,M,1,2,R,,,,,
22031835,77093657,1,14-1578-AR,2014-11-09 00:00:00,3,N,2,5,18,M,1,2,N,,,,,
22031830,77092795,1,14-1518-AR,2014-10-29 00:00:00,3,N,2,5,23,F,1,2,R,,,,,
22045378,77135591,1,14LIT-3223-A,2014-07-30 00:00:00,3,N,2,5,30,M,1,2,N,,,,,
22045327,77134666,1,14-38-AR,2014-05-15 00:00:00,3,N,2,5,21,M,1,2,N,,,,,
22045303,77133724,1,14-51-AR,2014-06-12 00:00:00,3,N,2,5,24,F,1,2,R,,,,,
22044233,77131729,1,14L-921-AR,2014-09-01 00:00:00,3,N,2,5,44,F,1,2,N,,,,,
22042054,77126920,1,15L-158-AR,2015-02-09 00:00:00,3,N,2,5,26,F,1,2,N,,,,,
22042016,77125986,1,14-174-AR,2014-09-10 00:00:00,3,N,2,5,34,M,1,2,N,,,,,
21355545,75091928,1,14-523-AR,2014-07-20 00:00:00,2,N,5,5,36,M,1,2,N,,,,,
21369933,75121291,2,14-488-AR,2014-03-28 00:00:00,2,N,5,5,16,M,1,2,R,R,,,,
21366753,75117798,1,14-1748-AR,2014-10-25 00:00:00,2,N,5,5,16,M,1,2,R,R,,,,
21364519,75114210,2,14-1315-AR,2014-08-07 00:00:00,2,N,5,5,12,M,1,2,R,H,,,,
21364518,75114210,1,14-1314-AR,2014-08-07 00:00:00,2,N,5,5,11,M,1,2,R,H,,,,
22049782,77145009,1,14-2477-AR,2014-01-19 00:00:00,1,N,16,5,29,M,2,1,N,,,,,
22048657,77143953,2,14-38905,2014-07-04 00:00:00,1,N,16,5,34,M,2,1,N,,,,,
22077584,77245133,1,14-40017-AR,2014-05-23 00:00:00,1,N,16,5,20,M,2,1,R,,,,,
22076428,77241593,1,14-29671-AR,2014-04-18 00:00:00,1,N,16,5,22,M,2,1,R,,,,,
22038648,77113586,1,14-41712,2014-07-16 00:00:00,1,N,16,5,26,F,2,1,R,,,,,
21334303,75031601,1,14-39503-AR,2014-09-30 00:00:00,2,N,16,5,15,M,1,2,R,R,,,,
21337735,75041853,3,14HKS-376-AR,2014-08-04 00:00:00,2,N,16,5,16,M,1,2,R,R,,,,
21337734,75041853,2,14HKS-375-AR,2014-08-04 00:00:00,2,N,16,5,16,M,1,2,R,R,,,,
21337732,75041849,1,14HKS-207-AR,2014-05-18 00:00:00,2,N,16,5,17,M,1,2,N,R,,,,
22042014,77125982,1,14-179-AR,2014-09-15 00:00:00,3,N,2,5,27,F,1,2,N,,,,,
22041959,77124126,1,14-41-AR,2014-02-19 00:00:00,3,N,2,5,24,M,1,2,R,,,,,
22041958,77124119,1,14-46-AR,2014-02-25 00:00:00,3,N,2,5,31,F,1,2,R,,,,,
22039842,77118359,1,14-191-AR,2014-11-25 00:00:00,3,N,2,5,51,M,1,2,R,,,,,
22040839,77119312,1,14-181-AR,2014-10-29 00:00:00,3,N,2,5,34,M,1,2,N,,,,,
22039782,77117357,1,15-59-AR,2015-04-17 00:00:00,3,N,2,5,26,F,1,2,N,,,,,
22037483,77110705,1,14-102-AR,2014-10-05 00:00:00,3,N,2,5,40,M,1,2,N,,,,,
22036483,77109726,1,14-44-AR,2014-07-31 00:00:00,3,N,2,5,37,F,1,2,N,,,,,
22036338,77107815,1,14-691-AR,2014-11-30 00:00:00,3,N,2,5,59,M,1,2,R,,,,,
22035307,77105947,1,14-589-AR,2014-09-24 00:00:00,3,N,2,5,22,M,1,2,R,,,,,
22035273,77105068,1,14-295-AR,2014-05-10 00:00:00,3,N,2,5,34,M,1,2,R,,,,,
21362245,75108809,1,15-4614-AR,2015-02-15 00:00:00,3,N,2,5,47,M,1,2,N,,,,,
21371187,75123826,1,14-1322-AR,2014-08-07 00:00:00,3,N,2,5,21,M,1,2,R,,,,,
21362175,75107896,1,14-7664-AR,2014-03-17 00:00:00,3,N,2,5,32,F,1,2,N,,,,,
21361126,75105247,1,15-754-AR,2015-01-08 00:00:00,3,N,2,5,44,M,1,2,N,,,,,
21371090,75123010,1,14-330-AR,2014-03-03 00:00:00,3,N,2,5,30,M,1,2,N,,,,,
21361119,75105234,1,14-30691-AR,2014-10-01 00:00:00,3,N,2,5,31,F,1,2,R,,,,,
21361116,75105216,1,14-4571-AR,2014-02-15 00:00:00,3,N,2,5,22,F,1,2,N,,,,,
21361086,75104394,1,15-17207-AR,2015-06-16 00:00:00,3,N,2,5,23,M,1,2,R,,,,,
21358859,75098234,1,14-64-AR,2014-08-26 00:00:00,3,N,2,5,45,M,1,2,N,,,,,
21358839,75098141,1,14-179-AR,2014-10-23 00:00:00,3,N,2,5,36,F,1,2,R,,,,,
21358838,75098132,1,14-185-AR,2014-11-11 00:00:00,3,N,2,5,39,F,1,2,N,,,,,
21357792,75095511,1,14-67-AR,2014-03-26 00:00:00,3,N,2,5,28,F,1,2,N,,,,,
21357749,75095451,1,14-268-AR,2014-12-03 00:00:00,3,N,2,5,49,F,1,2,N,,,,,
21358784,75096406,2,14-121-AR,2014-07-31 00:00:00,3,N,2,5,35,M,1,2,N,,,,,
21357708,75094645,2,14-228-AR,2014-10-07 00:00:00,3,N,2,5,42,F,1,2,N,,,,,
21357681,75094612,1,14-197-AR,2014-09-08 00:00:00,3,N,2,5,35,M,1,2,N,,,,,
21357677,75094606,1,14-188-AR,2014-08-26 00:00:00,3,N,2,5,42,F,1,2,N,,,,,
21356661,75093748,1,14-110-AR,2014-05-16 00:00:00,3,N,2,5,19,M,1,2,N,,,,,
21356653,75093707,1,14-20-AR,2014-06-23 00:00:00,3,N,2,5,36,M,1,2,N,,,,,
21344457,75062009,1,14-98-AR,2014-12-12 00:00:00,2,N,16,5,30,F,1,2,N,,,,,
21368981,75121253,1,14-409-AR,2014-03-15 00:00:00,3,N,2,5,35,F,1,2,N,,,,,
21368935,75120490,2,14-315-AR,2014-02-28 00:00:00,3,N,2,5,34,F,1,2,R,,,,,
21368902,75120445,1,14-280-AR,2014-02-20 00:00:00,3,N,2,5,27,M,1,2,R,,,,,
22067607,77208895,1,14013222,2015-02-16 00:00:00,3,N,2,5,23,M,1,3,U,,,,,
22024092,77072654,1,15-2-AR,2015-01-21 00:00:00,2,N,6,5,64,M,1,2,N,,,,,
21333546,75031560,1,14-39787-AR,2014-09-11 00:00:00,2,N,16,5,13,F,1,2,R,R,,,,
22063074,77190037,1,14007001,2014-05-13 00:00:00,3,N,2,5,24,M,1,3,U,,,,,
22058708,77176243,1,14002111,2014-02-24 00:00:00,3,N,2,5,24,F,1,3,R,,,,,
22066421,77202646,1,14011114,2014-07-25 00:00:00,3,N,2,5,24,M,1,3,R,,,,,
22069720,77219874,1,14016941,2014-11-08 00:00:00,2,N,2,5,44,F,1,1,R,,,,,
22083033,77256462,1,14-76433-AR,2014-09-30 00:00:00,1,N,16,5,20,M,2,2,R,,,,,
21366644,75116885,2,14-286-AR,2014-02-21 00:00:00,2,N,8,5,17,M,1,2,R,H,,,,
21366643,75116885,1,14-147-AR,2014-01-31 00:00:00,2,N,8,5,14,F,1,2,R,H,,,,
22086146,77260944,1,14-90928-AR,2014-11-29 00:00:00,1,N,16,5,24,M,2,2,R,,,,,
22079785,77249565,1,14-55832-AR,2014-07-17 00:00:00,1,N,2,5,45,M,2,2,R,,,,,
22078678,77246987,1,14-47912-AR,2014-06-19 00:00:00,1,N,2,5,28,M,2,2,N,,,,,
22076407,77240777,2,14-31656-AR,2014-04-25 00:00:00,1,N,2,5,26,F,2,2,R,,,,,
22044297,77132702,1,14L-811-AR,2014-08-12 00:00:00,1,N,16,5,20,F,2,2,R,,,,,
22044170,77130784,1,14L-523-AR,2014-06-03 00:00:00,1,N,16,5,23,M,2,2,N,,,,,
22042058,77126930,1,14L-1095-AR,2014-10-14 00:00:00,1,N,16,5,25,M,2,2,R,,,,,
21391939,75178990,1,14-30-AR,2014-04-05 00:00:00,1,N,10,5,34,M,0,3,N,,,,,
22044131,77129842,1,14L-398-AR,2014-05-05 00:00:00,1,N,16,5,26,M,2,2,N,,,,,
22044129,77129839,1,14L-396-AR,2014-05-04 00:00:00,1,N,16,5,18,F,2,2,R,,,,,
22043071,77127917,1,14L-1285-AR,2014-11-29 00:00:00,1,N,16,5,23,M,2,2,R,,,,,
22043050,77127897,1,14L-1233-AR,2014-11-14 00:00:00,1,N,16,5,32,M,2,2,R,,,,,
22043036,77127048,1,14L-1202-AR,2014-11-06 00:00:00,1,N,16,5,20,M,2,2,N,,,,,
22043023,77127011,1,14L-1168-AR,2014-10-29 00:00:00,1,N,16,5,23,M,2,2,N,,,,,
22040830,77119280,1,14-62-AR,2014-04-12 00:00:00,1,N,16,5,17,M,2,2,N,R,,,,
22038640,77113568,1,14-36416,2014-06-24 00:00:00,1,N,16,5,25,F,2,2,R,,,,,
22047633,77143090,1,14-19548,2014-04-08 00:00:00,1,N,16,5,34,M,2,2,N,,,,,
22047598,77143049,1,14-07435,2014-02-05 00:00:00,1,C,16,5,25,M,2,2,R,,,,,
21334314,75031626,2,14-39954-A-A,2014-09-12 00:00:00,2,N,5,5,22,F,2,2,R,,,,,
21383190,75155723,1,14-2221-AR,2014-11-30 00:00:00,1,N,5,5,18,M,2,3,R,,,,,
22086294,77263463,1,14-96383-AR,2014-12-23 00:00:00,1,N,2,5,42,F,1,1,N,,,,,
22076411,77241550,1,14-28856-AR,2014-04-16 00:00:00,1,N,2,5,22,M,1,1,R,,,,,
22066545,77205407,1,14012207,2014-08-15 00:00:00,3,N,5,5,28,M,0,2,R,,,,,
22057434,77167951,1,14-112-AR,2014-11-04 00:00:00,1,N,5,5,45,M,1,2,R,,,,,
22046520,77139483,1,14-500-AR,2014-11-22 00:00:00,1,N,5,5,22,M,1,2,N,,,,,
22045323,77134652,1,14-54-AR,2014-06-18 00:00:00,1,N,5,5,31,M,1,2,R,,,,,
22084158,77259155,1,14-84458-AR,2014-11-02 00:00:00,1,N,5,5,17,M,1,2,R,H,,,,
21380058,75146990,1,14LEE-43-AR,2014-04-18 00:00:00,1,N,10,5,21,M,1,2,N,,,,,
21384283,75158356,1,14-325-AR,2014-02-27 00:00:00,1,N,10,5,23,M,1,2,N,,,,,
21380047,75146962,1,14LEE-171-AR,2014-12-31 00:00:00,1,N,10,5,31,F,1,2,N,,,,,
21380032,75146940,1,14LEE-124-AR,2014-09-07 00:00:00,1,N,10,5,45,M,1,2,N,,,,,
21380029,75146936,1,14LEE-115-AR,2014-08-15 00:00:00,1,N,10,5,18,M,1,2,N,,,,,
21378941,75143573,1,14DUR-97-AR,2014-03-19 00:00:00,1,N,10,5,22,M,1,2,N,,,,,
21375596,75132348,1,14-53768,2014-09-05 00:00:00,1,N,2,5,35,M,1,2,N,,,,,
21375568,75132321,1,14-39758,2014-07-07 00:00:00,1,N,2,5,36,M,1,2,R,,,,,
21373388,75128050,1,14-670-AR,2014-12-15 00:00:00,1,N,2,5,30,M,1,2,N,,,,,
21374396,75129800,1,14-16-AR,2014-01-18 00:00:00,1,N,2,5,47,M,1,2,N,,,,,
21373357,75127978,1,14-606-AR,2014-11-05 00:00:00,1,N,2,5,25,M,1,2,R,,,,,
21372224,75125462,1,14-181-AR,2014-04-13 00:00:00,1,N,2,5,37,F,1,2,N,,,,,
21372179,75124684,1,14-10-AR,2014-01-09 00:00:00,1,N,2,5,44,M,1,2,R,,,,,
22032958,77098466,1,14-587-AR,2014-05-16 00:00:00,3,N,4,5,35,M,1,1,R,,,,,
22068614,77215301,1,14015494,2014-10-11 00:00:00,3,N,5,5,24,M,0,3,R,,,,,
22047649,77143105,1,14-23424,2014-08-07 00:00:00,2,N,16,5,16,M,1,2,R,H,,,,
22047648,77143104,1,14-22934,2014-04-25 00:00:00,2,N,16,5,19,F,1,2,N,,,,,
21392017,75180854,1,14-156-AR,2014-03-21 00:00:00,1,N,3,5,29,M,1,2,R,,,,,
21380061,75146992,3,14LEE-94-AR,2014-07-16 00:00:00,3,N,5,5,18,M,1,2,N,,,,,
21380060,75146992,2,14LEE-93-AR,2014-07-16 00:00:00,3,N,5,5,20,M,1,2,R,,,,,
21380059,75146992,1,14LEE-92-AR,2014-07-16 00:00:00,3,N,5,5,18,F,1,2,R,,,,,
22025111,77074531,2,14-195-AR,2014-08-21 00:00:00,2,N,5,5,14,M,1,3,N,R,,,,
22025110,77074531,1,14-193-AR,2014-08-20 00:00:00,2,N,5,5,15,M,1,3,R,R,,,,
22057407,77167130,1,14-947-AR,2014-12-01 00:00:00,1,N,5,5,41,M,4,2,R,,,,,
22029716,77087988,1,14-1318-AR,2014-10-02 00:00:00,1,N,5,5,17,F,1,2,R,R,,,,
22028607,77085179,1,14-283-AR,2014-10-29 00:00:00,1,N,5,5,38,M,1,2,R,,,,,
22028593,77085164,1,14-240-AR,2014-08-30 00:00:00,1,N,5,5,36,M,1,2,R,,,,,
22029658,77087050,1,14-1150-AR,2014-09-09 00:00:00,1,N,5,5,20,M,1,2,R,,,,,
22028537,77085079,1,14-133-AR,2014-06-04 00:00:00,1,N,5,5,33,M,1,2,N,,,,,
22027357,77080383,1,14-04628,2014-01-20 00:00:00,1,N,5,5,16,M,1,2,R,H,,,,
22026286,77078447,1,14-118-AR,2014-06-15 00:00:00,1,N,5,5,29,M,1,2,N,,,,,
22026258,77078400,1,14-58-AR,2014-03-08 00:00:00,1,N,5,5,49,F,1,2,N,,,,,
22020743,77065093,1,14-02119,2014-01-10 00:00:00,1,N,5,5,31,M,1,2,R,,,,,
22017509,77054594,1,14-491-AR,2014-06-08 00:00:00,1,N,5,5,23,M,1,2,R,,,,,
22020690,77064148,1,1400-218-AR,2014-07-21 00:00:00,1,N,5,5,20,M,1,2,R,,,,,
22018496,77060339,1,14-29-AR,2014-03-29 00:00:00,1,N,5,5,31,F,1,2,N,,,,,
22020622,77063220,1,14-869-AR,2014-02-08 00:00:00,1,N,5,5,20,M,1,2,N,,,,,
22016294,77046279,1,14-79-AR,2014-09-10 00:00:00,1,N,5,5,31,M,1,2,R,,,,,
22015277,77044334,1,14-391-AR,2014-09-03 00:00:00,1,N,5,5,30,F,1,2,N,,,,,
22082060,77255622,1,14-74538-AR,2014-09-23 00:00:00,1,N,7,5,55,M,2,2,N,,,,,
22048606,77143128,1,14-27011,2014-05-15 00:00:00,3,N,10,5,26,M,1,3,N,,,,,
22025167,77075519,1,14-32-AR,2014-02-13 00:00:00,3,N,10,5,66,M,1,3,N,,,,,
22035188,77104016,1,14-30108,2014-06-03 00:00:00,3,C,11,5,57,M,1,2,R,,,,,
22031958,77097477,1,14-430-AR,2014-04-17 00:00:00,3,N,11,5,19,M,1,2,R,,,,,
22031945,77097447,1,14-453-AR,2014-04-21 00:00:00,3,N,11,5,21,M,1,2,R,,,,,
22032971,77098507,1,14-543-AR,2014-05-06 00:00:00,3,N,11,5,29,F,1,2,R,,,,,
22032962,77098479,1,14-580-AR,2014-05-15 00:00:00,3,N,11,5,29,M,1,2,R,,,,,
22031926,77096603,1,14-353-AR,2014-03-31 00:00:00,3,N,11,5,20,M,1,2,N,,,,,
22044172,77130790,1,14L-1114-AR,2014-10-17 00:00:00,3,N,11,5,21,F,1,2,N,,,,,
22040893,77120268,1,14E-31-AR,2014-02-12 00:00:00,3,N,11,5,22,F,1,2,N,,,,,
22047554,77142161,1,14-77-AR,2014-08-07 00:00:00,3,N,11,5,30,F,1,2,N,,,,,
22036482,77109723,1,14-41-AR,2014-07-31 00:00:00,3,N,11,5,39,M,1,2,N,,,,,
22048637,77143937,1,14-32427,2014-06-08 00:00:00,1,C,11,5,39,M,2,2,R,,,,,
22076475,77242435,1,14-31264-AR,2014-04-24 00:00:00,1,N,11,5,26,M,2,2,R,,,,,
22026378,77080282,1,15-22-AR,2015-01-31 00:00:00,3,N,11,5,25,M,1,2,R,,,,,
22026237,77078352,1,15-56-AR,2015-03-13 00:00:00,3,N,11,5,42,F,1,2,N,,,,,
22017515,77054623,1,14-1165-AR,2014-11-20 00:00:00,3,N,11,5,33,F,1,2,R,,,,,
22019556,77062202,1,14-9551-AR,2014-12-19 00:00:00,3,N,11,5,22,M,1,2,R,,,,,
22016411,77049139,1,14-759-AR,2014-07-24 00:00:00,3,N,11,5,83,M,1,2,R,,,,,
22020568,77063143,1,14-7353-AR,2014-11-08 00:00:00,3,N,11,5,31,M,1,2,N,,,,,
22019499,77061297,1,14-3315-AR,2014-05-01 00:00:00,3,N,11,5,22,F,1,2,R,,,,,
22017406,77051888,1,14-1143-AR,2014-11-13 00:00:00,3,N,11,5,30,M,1,2,R,,,,,
22020561,77063132,1,14-7145-AR,2014-12-15 00:00:00,3,N,11,5,26,M,1,2,R,,,,,
22018329,77055649,1,15-483-AR,2015-05-08 00:00:00,3,N,11,5,21,M,1,2,N,,,,,
22013063,77036720,1,14-61511,2014-10-12 00:00:00,3,N,11,5,35,M,1,2,N,,,,,
22013044,77036704,1,14-42773,2014-07-23 00:00:00,3,N,11,5,41,M,1,2,R,,,,,
21367746,75117888,1,14-1859-AR,2014-11-14 00:00:00,3,N,2,5,31,M,1,2,N,,,,,
21367745,75117888,2,14-1855-AR,2014-11-13 00:00:00,3,N,2,5,30,F,1,2,N,,,,,
21366686,75116951,1,14-257-AR,2014-02-15 00:00:00,3,N,2,5,22,M,1,2,R,,,,,
21365601,75115945,1,14-1427-AR,2014-08-29 00:00:00,3,N,2,5,58,M,1,2,R,,,,,
21365592,75115172,1,14-1387-AR,2014-08-21 00:00:00,3,N,2,5,27,M,1,2,N,,,,,
21366622,75116076,1,14-1603-AR,2014-10-01 00:00:00,3,N,2,5,38,M,1,2,N,,,,,
21364418,75112448,1,14-33-AR,2014-03-30 00:00:00,3,N,2,5,41,M,1,2,N,,,,,
21364392,75112356,1,14-661-AR,2014-11-13 00:00:00,3,N,2,5,36,F,1,2,R,,,,,
22014185,77041412,1,14-443-AR,2014-12-10 00:00:00,1,N,5,5,15,M,1,2,R,R,,,,
22014176,77040570,1,14-402-AR,2014-10-31 00:00:00,1,N,5,5,21,M,1,2,R,,,,,
22018397,77057435,1,14-929-AR,2014-09-07 00:00:00,1,N,5,5,41,M,1,2,R,,,,,
22018364,77056559,1,14-727-AR,2014-07-18 00:00:00,1,N,5,5,14,M,1,2,R,R,,,,
22086273,77263416,1,14-95530-AR,2014-12-19 00:00:00,1,N,6,5,35,F,2,2,R,,,,,
22027409,77081302,1,14-59178,2014-09-30 00:00:00,1,N,8,5,32,M,4,2,R,,,,,
22084203,77259232,1,14-86145-AR,2014-11-08 00:00:00,1,N,10,5,33,M,1,1,R,,,,,
22075341,77239760,1,14-22966-AR,2014-03-28 00:00:00,1,N,10,5,30,M,1,1,R,,,,,
22028561,77085113,1,14-169-AR,2014-07-19 00:00:00,1,N,10,5,19,M,1,1,N,,,,,
22067574,77207979,1,14012870,2014-08-26 00:00:00,3,N,11,5,18,M,2,2,R,,,,,
21384277,75158330,1,14-318-AR,2014-02-24 00:00:00,1,N,10,5,52,M,1,2,R,,,,,
21378910,75142048,1,14DUR-447-AR,2014-10-05 00:00:00,1,N,10,5,19,M,1,2,N,,,,,
21378898,75142013,1,14DUR-35-AR,2014-02-02 00:00:00,1,N,10,5,20,M,1,2,N,,,,,
21378886,75141983,1,14DUR-281-AR,2014-07-06 00:00:00,1,N,10,5,35,M,1,2,N,,,,,
21378884,75141972,1,14DUR-262-AR,2014-06-18 00:00:00,1,N,10,5,20,M,1,2,N,,,,,
21378878,75141952,1,14DUR-238-AR,2014-05-11 00:00:00,1,N,10,5,21,M,1,2,N,,,,,
21378872,75141946,1,14DUR-229-AR,2014-05-06 00:00:00,1,N,10,5,19,F,1,2,N,,,,,
21378870,75141936,1,14DUR-211-AR,2014-05-03 00:00:00,1,N,10,5,19,F,1,2,N,,,,,
21384166,75156544,1,14-235-AR,2014-02-08 00:00:00,1,N,10,5,27,M,1,2,U,,,,,
21383122,75154886,1,14-2031-AR,2014-11-02 00:00:00,1,N,10,5,21,M,1,2,N,,,,,
21382080,75153173,1,14-1610-AR,2014-09-03 00:00:00,1,N,10,5,55,M,1,2,N,,,,,
21382075,75153160,1,14-1590-AR,2014-08-31 00:00:00,1,N,10,5,28,M,1,2,N,,,,,
21382051,75153121,1,14-1531-AR,2014-08-22 00:00:00,1,N,10,5,33,M,1,2,N,,,,,
21379899,75144413,1,14FAR-143-AR,2014-05-31 00:00:00,1,N,10,5,24,F,1,2,N,,,,,
21378865,75141918,1,14DUR-182-AR,2014-04-26 00:00:00,1,N,10,5,18,M,1,2,N,,,,,
21375642,75132383,1,14-67380,2014-11-09 00:00:00,1,N,10,5,37,F,1,2,N,,,,,
21374517,75131494,1,14-83-AR,2014-04-21 00:00:00,1,N,10,5,49,M,1,2,N,,,,,
21374515,75131491,1,14-79-AR,2014-04-17 00:00:00,1,N,10,5,23,F,1,2,R,,,,,
21376581,75133137,1,14BAR-114-AR,2014-12-03 00:00:00,1,N,10,5,70,M,1,2,N,,,,,
21376578,75132398,1,14BAR-100-AR,2014-11-01 00:00:00,1,N,10,5,27,M,1,2,N,,,,,
